--- ---
  0   0   0   0
248 180 175 255
246 181 177 255
244 182 178 255
241 183 180 255
239 183 182 255
237 184 183 255
235 185 185 255
232 186 187 255
230 187 188 255
228 187 190 255
226 188 192 255
223 189 193 255
221 190 195 255
219 190 197 255
217 191 198 255
214 192 200 255
212 193 202 255
210 194 203 255
208 194 205 255
205 195 207 255
203 196 208 255
201 197 210 255
199 198 212 255
196 198 213 255
194 199 215 255
192 200 217 255
190 201 218 255
187 201 220 255
185 202 222 255
183 203 223 255
180 204 225 255
179 205 226 255
179 206 225 255
180 207 225 255
181 207 224 255
182 208 223 255
183 209 222 255
183 210 221 255
184 211 220 255
185 212 219 255
186 213 218 255
186 214 217 255
187 215 216 255
188 216 215 255
189 217 214 255
190 218 213 255
190 219 212 255
191 220 211 255
192 221 210 255
193 222 209 255
194 223 209 255
194 223 208 255
195 224 207 255
196 225 206 255
197 226 205 255
197 227 204 255
198 228 203 255
199 229 202 255
200 230 201 255
201 231 200 255
201 232 199 255
202 233 198 255
203 234 197 255
204 234 197 255
204 233 198 255
205 232 199 255
205 231 200 255
206 230 201 255
206 229 202 255
207 228 203 255
208 227 204 255
208 226 205 255
209 225 205 255
209 224 206 255
210 223 207 255
210 222 208 255
211 221 209 255
212 220 210 255
212 219 211 255
213 218 212 255
213 217 213 255
214 216 214 255
214 215 215 255
215 214 216 255
216 213 217 255
216 212 218 255
217 211 219 255
217 210 220 255
218 209 221 255
218 208 222 255
219 207 223 255
219 206 224 255
220 205 225 255
221 204 226 255
221 203 227 255
222 203 227 255
223 203 225 255
224 204 223 255
225 204 221 255
226 204 219 255
227 205 217 255
228 205 215 255
229 206 213 255
230 206 211 255
231 207 209 255
232 207 207 255
233 207 205 255
234 208 203 255
235 208 201 255
236 209 200 255
237 209 198 255
238 210 196 255
239 210 194 255
240 211 192 255
241 211 190 255
242 211 188 255
243 212 186 255
244 212 184 255
245 213 182 255
246 213 180 255
247 214 178 255
248 214 176 255
249 215 174 255
250 215 172 255
251 215 170 255
252 216 168 255
253 216 166 255
254 217 166 255
254 218 167 255
254 219 168 255
254 221 170 255
254 222 171 255
254 223 172 255
254 224 173 255
254 225 174 255
254 227 176 255
254 228 177 255
254 229 178 255
254 230 179 255
254 231 180 255
254 233 182 255
254 234 183 255
254 235 184 255
254 236 185 255
254 237 186 255
254 239 188 255
254 240 189 255
254 241 190 255
254 242 191 255
254 243 192 255
254 245 194 255
254 246 195 255
254 247 196 255
254 248 197 255
254 249 198 255
254 250 199 255
254 252 201 255
254 253 202 255
254 254 203 255
254 254 203 255
253 253 203 255
252 251 202 255
252 250 202 255
251 249 201 255
250 248 201 255
249 246 200 255
248 245 200 255
247 244 199 255
247 243 199 255
246 242 199 255
245 240 198 255
244 239 198 255
243 238 197 255
243 237 197 255
242 235 196 255
241 234 196 255
240 233 195 255
239 232 195 255
238 230 194 255
238 229 194 255
237 228 193 255
236 227 193 255
235 226 192 255
234 224 192 255
234 223 191 255
233 222 191 255
232 221 191 255
231 219 190 255
230 218 190 255
230 217 189 255
229 216 189 255
229 216 190 255
230 216 191 255
231 216 193 255
231 216 194 255
232 216 196 255
233 216 197 255
234 216 198 255
234 216 200 255
235 216 201 255
236 216 203 255
237 216 204 255
237 216 206 255
238 216 207 255
239 216 209 255
240 216 210 255
240 216 212 255
241 217 213 255
242 217 215 255
243 217 216 255
243 217 218 255
244 217 219 255
245 217 221 255
246 217 222 255
246 217 224 255
247 217 225 255
248 217 226 255
249 217 228 255
249 217 229 255
250 217 231 255
251 217 232 255
252 217 234 255
252 217 235 255
252 218 236 255
252 219 236 255
252 220 236 255
251 220 236 255
251 221 236 255
250 222 237 255
250 223 237 255
250 223 237 255
249 224 237 255
249 225 237 255
249 226 238 255
248 226 238 255
248 227 238 255
248 228 238 255
247 229 238 255
247 229 238 255
247 230 239 255
246 231 239 255
246 232 239 255
246 232 239 255
245 233 239 255
245 234 240 255
245 235 240 255
244 235 240 255
244 236 240 255
244 237 240 255
243 238 241 255
243 238 241 255
243 239 241 255
242 240 241 255
242 241 241 255
242 242 242 255
