--- ---
  0   0   0   0
255   1   0 255
255   2   0 255
255   3   0 255
255   4   0 255
255   5   0 255
255   6   0 255
255   7   0 255
255   8   0 255
255   9   0 255
255  10   0 255
255  11   0 255
255  12   0 255
255  13   0 255
255  14   0 255
255  15   0 255
255  16   0 255
255  17   0 255
255  18   0 255
255  19   0 255
255  20   0 255
255  21   0 255
255  22   0 255
255  23   0 255
255  24   0 255
255  25   0 255
255  26   0 255
255  27   0 255
255  28   0 255
255  29   0 255
255  30   0 255
255  31   0 255
255  32   0 255
255  32   0 255
255  34   0 255
255  35   0 255
255  36   0 255
255  36   0 255
255  38   0 255
255  39   0 255
255  40   0 255
255  40   0 255
255  42   0 255
255  43   0 255
255  44   0 255
255  44   0 255
255  46   0 255
255  47   0 255
255  48   0 255
255  48   0 255
255  50   0 255
255  51   0 255
255  52   0 255
255  52   0 255
255  54   0 255
255  55   0 255
255  56   0 255
255  56   0 255
255  58   0 255
255  59   0 255
255  60   0 255
255  60   0 255
255  62   0 255
255  63   0 255
255  64   0 255
255  65   0 255
255  65   0 255
255  67   0 255
255  68   0 255
255  69   0 255
255  70   0 255
255  71   0 255
255  72   0 255
255  73   0 255
255  73   0 255
255  75   0 255
255  76   0 255
255  77   0 255
255  78   0 255
255  79   0 255
255  80   0 255
255  81   0 255
255  81   0 255
255  83   0 255
255  84   0 255
255  85   0 255
255  86   0 255
255  87   0 255
255  88   0 255
255  89   0 255
255  89   0 255
255  91   0 255
255  92   0 255
255  93   0 255
255  94   0 255
255  95   0 255
255  96   0 255
255  97   0 255
255  97   0 255
255  99   0 255
255 100   0 255
255 101   0 255
255 102   0 255
255 103   0 255
255 104   0 255
255 105   0 255
255 105   0 255
255 107   0 255
255 108   0 255
255 109   0 255
255 110   0 255
255 111   0 255
255 112   0 255
255 113   0 255
255 113   0 255
255 115   0 255
255 116   0 255
255 117   0 255
255 118   0 255
255 119   0 255
255 120   0 255
255 121   0 255
255 121   0 255
255 123   0 255
255 124   0 255
255 125   0 255
255 126   0 255
255 127   0 255
255 128   0 255
255 129   0 255
255 130   0 255
255 131   0 255
255 131   0 255
255 133   0 255
255 134   0 255
255 135   0 255
255 136   0 255
255 137   0 255
255 138   0 255
255 139   0 255
255 140   0 255
255 141   0 255
255 142   0 255
255 143   0 255
255 144   0 255
255 145   0 255
255 146   0 255
255 147   0 255
255 147   0 255
255 149   0 255
255 150   0 255
255 151   0 255
255 152   0 255
255 153   0 255
255 154   0 255
255 155   0 255
255 156   0 255
255 157   0 255
255 158   0 255
255 159   0 255
255 160   0 255
255 161   0 255
255 162   0 255
255 163   0 255
255 163   0 255
255 165   0 255
255 166   0 255
255 167   0 255
255 168   0 255
255 169   0 255
255 170   0 255
255 171   0 255
255 172   0 255
255 173   0 255
255 174   0 255
255 175   0 255
255 176   0 255
255 177   0 255
255 178   0 255
255 179   0 255
255 179   0 255
255 181   0 255
255 182   0 255
255 183   0 255
255 184   0 255
255 185   0 255
255 186   0 255
255 187   0 255
255 188   0 255
255 189   0 255
255 190   0 255
255 191   0 255
255 192   0 255
255 193   0 255
255 194   0 255
255 195   0 255
255 195   0 255
255 197   0 255
255 198   0 255
255 199   0 255
255 200   0 255
255 201   0 255
255 202   0 255
255 203   0 255
255 204   0 255
255 205   0 255
255 206   0 255
255 207   0 255
255 208   0 255
255 209   0 255
255 210   0 255
255 211   0 255
255 211   0 255
255 213   0 255
255 214   0 255
255 215   0 255
255 216   0 255
255 217   0 255
255 218   0 255
255 219   0 255
255 220   0 255
255 221   0 255
255 222   0 255
255 223   0 255
255 224   0 255
255 225   0 255
255 226   0 255
255 227   0 255
255 227   0 255
255 229   0 255
255 230   0 255
255 231   0 255
255 232   0 255
255 233   0 255
255 234   0 255
255 235   0 255
255 236   0 255
255 237   0 255
255 238   0 255
255 239   0 255
255 240   0 255
255 241   0 255
255 242   0 255
255 243   0 255
255 243   0 255
255 245   0 255
255 246   0 255
255 247   0 255
255 248   0 255
255 249   0 255
255 250   0 255
255 251   0 255
255 252   0 255
255 253   0 255
255 254   0 255
255 255   0 255
