--- ---
  0   0   0   0
254 246 250 255
253 245 250 255
253 245 249 255
252 244 249 255
252 243 249 255
251 243 248 255
250 242 248 255
250 241 248 255
249 241 247 255
249 240 247 255
248 239 247 255
247 239 246 255
247 238 246 255
246 237 246 255
246 237 245 255
245 236 245 255
244 235 245 255
244 235 244 255
243 234 244 255
243 233 244 255
242 233 243 255
241 232 243 255
241 231 243 255
240 231 242 255
240 230 242 255
239 229 242 255
238 229 241 255
238 228 241 255
237 227 240 255
237 227 240 255
236 226 240 255
235 225 239 255
235 225 239 255
234 224 239 255
233 224 239 255
232 223 238 255
231 223 238 255
230 222 238 255
229 222 237 255
228 221 237 255
227 221 237 255
227 220 236 255
226 220 236 255
225 219 236 255
224 219 235 255
223 218 235 255
222 217 235 255
221 217 234 255
220 216 234 255
220 216 234 255
219 215 234 255
218 215 233 255
217 214 233 255
216 214 233 255
215 213 232 255
214 213 232 255
213 212 232 255
213 212 231 255
212 211 231 255
211 211 231 255
210 210 230 255
209 209 230 255
208 209 230 255
207 208 229 255
206 208 229 255
205 207 229 255
203 206 228 255
202 206 228 255
201 205 228 255
199 205 227 255
198 204 227 255
197 203 227 255
195 203 226 255
194 202 226 255
193 201 226 255
191 201 225 255
190 200 225 255
189 200 225 255
187 199 224 255
186 198 224 255
185 198 224 255
183 197 223 255
182 196 223 255
181 196 223 255
180 195 222 255
178 195 222 255
177 194 221 255
176 193 221 255
174 193 221 255
173 192 220 255
172 191 220 255
170 191 220 255
169 190 219 255
168 190 219 255
166 189 219 255
165 188 218 255
163 188 218 255
161 187 218 255
159 186 217 255
157 186 217 255
155 185 216 255
153 185 216 255
151 184 216 255
149 183 215 255
147 183 215 255
145 182 215 255
143 181 214 255
141 181 214 255
139 180 213 255
137 179 213 255
135 179 213 255
133 178 212 255
131 178 212 255
129 177 212 255
127 176 211 255
125 176 211 255
123 175 210 255
121 174 210 255
119 174 210 255
117 173 209 255
115 173 209 255
113 172 209 255
111 171 208 255
109 171 208 255
107 170 207 255
105 169 207 255
103 169 207 255
102 168 206 255
100 167 206 255
 99 167 205 255
 97 166 205 255
 96 165 204 255
 94 164 204 255
 93 163 203 255
 91 163 203 255
 89 162 203 255
 88 161 202 255
 86 160 202 255
 85 159 201 255
 83 159 201 255
 82 158 200 255
 80 157 200 255
 79 156 199 255
 77 156 199 255
 76 155 198 255
 74 154 198 255
 73 153 197 255
 71 152 197 255
 69 152 196 255
 68 151 196 255
 66 150 195 255
 65 149 195 255
 63 149 195 255
 62 148 194 255
 60 147 194 255
 59 146 193 255
 57 145 193 255
 56 145 192 255
 54 144 192 255
 52 143 190 255
 51 143 189 255
 49 142 187 255
 48 142 185 255
 46 141 184 255
 44 141 182 255
 43 140 180 255
 41 140 179 255
 39 139 177 255
 38 139 175 255
 36 139 174 255
 35 138 172 255
 33 138 170 255
 31 137 168 255
 30 137 167 255
 28 136 165 255
 26 136 163 255
 25 135 162 255
 23 135 160 255
 21 134 158 255
 20 134 157 255
 18 133 155 255
 17 133 153 255
 15 132 151 255
 13 132 150 255
 12 131 148 255
 10 131 146 255
  8 131 145 255
  7 130 143 255
  5 130 141 255
  4 129 140 255
  2 129 138 255
  1 128 136 255
  1 127 135 255
  1 127 133 255
  1 126 132 255
  1 125 130 255
  1 125 129 255
  1 124 127 255
  1 123 126 255
  1 123 124 255
  1 122 123 255
  1 121 121 255
  1 121 119 255
  1 120 118 255
  1 119 116 255
  1 119 115 255
  1 118 113 255
  1 117 112 255
  1 117 110 255
  1 116 109 255
  1 115 107 255
  1 115 106 255
  1 114 104 255
  1 114 103 255
  1 113 101 255
  1 112  99 255
  1 112  98 255
  1 111  96 255
  1 110  95 255
  1 110  93 255
  1 109  92 255
  1 108  90 255
  1 108  89 255
  1 106  88 255
  1 105  86 255
  1 104  85 255
  1 103  84 255
  1 102  83 255
  1 100  82 255
  1  99  81 255
  1  98  80 255
  1  97  79 255
  1  96  78 255
  1  95  77 255
  1  93  75 255
  1  92  74 255
  1  91  73 255
  1  90  72 255
  1  89  71 255
  1  87  70 255
  1  86  69 255
  1  85  68 255
  1  84  67 255
  1  83  66 255
  1  81  64 255
  1  80  63 255
  1  79  62 255
  1  78  61 255
  1  77  60 255
  1  75  59 255
  1  74  58 255
  1  73  57 255
  1  72  56 255
  1  71  55 255
  1  70  54 255
