--- ---
  0   0   0   0
  2   0 253 255
  4   0 251 255
  6   0 249 255
  8   0 247 255
 10   0 245 255
 12   0 243 255
 14   0 241 255
 16   0 239 255
 18   0 237 255
 20   0 235 255
 22   0 233 255
 24   0 231 255
 26   0 229 255
 28   0 227 255
 30   0 225 255
 32   0 223 255
 34   0 221 255
 36   0 219 255
 38   0 217 255
 40   0 215 255
 42   0 213 255
 44   0 211 255
 46   0 209 255
 48   0 207 255
 50   0 205 255
 52   0 203 255
 54   0 201 255
 56   0 199 255
 58   0 197 255
 60   0 195 255
 62   0 193 255
 64   0 191 255
 65   0 189 255
 68   0 187 255
 70   0 185 255
 72   0 183 255
 73   0 181 255
 76   0 179 255
 78   0 177 255
 80   0 175 255
 81   0 173 255
 84   0 171 255
 86   0 169 255
 88   0 167 255
 89   0 165 255
 92   0 163 255
 94   0 161 255
 96   0 159 255
 97   0 157 255
100   0 155 255
102   0 153 255
104   0 151 255
105   0 149 255
108   0 147 255
110   0 145 255
112   0 143 255
113   0 141 255
116   0 139 255
118   0 137 255
120   0 135 255
121   0 133 255
124   0 131 255
126   0 129 255
128   0 127 255
130   0 125 255
131   0 123 255
134   0 121 255
136   0 119 255
138   0 117 255
140   0 114 255
142   0 113 255
144   0 111 255
146   0 109 255
147   0 107 255
150   0 105 255
152   0 103 255
154   0 101 255
156   0  98 255
158   0  97 255
160   0  95 255
162   0  93 255
163   0  91 255
166   0  89 255
168   0  87 255
170   0  85 255
172   0  82 255
174   0  81 255
176   0  79 255
178   0  77 255
179   0  75 255
182   0  73 255
184   0  71 255
186   0  69 255
188   0  66 255
190   0  65 255
192   0  63 255
194   0  61 255
195   0  59 255
198   0  56 255
200   0  55 255
202   0  53 255
204   0  50 255
206   0  48 255
208   0  47 255
210   0  45 255
211   0  43 255
214   0  40 255
216   0  39 255
218   0  37 255
220   0  34 255
222   0  32 255
224   0  31 255
226   0  29 255
227   0  27 255
230   0  24 255
232   0  23 255
234   0  21 255
236   0  18 255
238   0  16 255
240   0  15 255
242   0  13 255
243   0  11 255
246   0   8 255
248   0   7 255
250   0   5 255
252   0   2 255
254   0   0 255
254   1   0 255
252   3   0 255
250   5   0 255
248   7   0 255
246   8   0 255
244  11   0 255
242  13   0 255
240  15   0 255
238  17   0 255
236  19   0 255
234  21   0 255
232  23   0 255
230  25   0 255
228  27   0 255
226  29   0 255
224  31   0 255
222  33   0 255
220  35   0 255
218  37   0 255
216  39   0 255
214  40   0 255
211  43   0 255
210  45   0 255
208  47   0 255
206  49   0 255
204  51   0 255
202  53   0 255
200  55   0 255
198  57   0 255
195  59   0 255
194  61   0 255
192  63   0 255
190  65   0 255
188  67   0 255
186  69   0 255
184  71   0 255
182  72   0 255
179  75   0 255
178  77   0 255
176  79   0 255
174  81   0 255
172  83   0 255
170  85   0 255
168  87   0 255
166  89   0 255
163  91   0 255
162  93   0 255
160  95   0 255
158  97   0 255
156  99   0 255
154 101   0 255
152 103   0 255
150 104   0 255
147 107   0 255
146 109   0 255
144 111   0 255
142 113   0 255
140 115   0 255
138 117   0 255
136 119   0 255
134 121   0 255
131 123   0 255
130 125   0 255
128 127   0 255
126 129   0 255
124 131   0 255
121 133   0 255
120 135   0 255
118 136   0 255
116 139   0 255
113 141   0 255
112 143   0 255
110 145   0 255
108 147   0 255
105 149   0 255
104 151   0 255
102 153   0 255
100 155   0 255
 97 157   0 255
 96 159   0 255
 94 161   0 255
 92 163   0 255
 89 165   0 255
 88 167   0 255
 86 168   0 255
 84 171   0 255
 81 173   0 255
 80 175   0 255
 78 177   0 255
 76 179   0 255
 73 181   0 255
 72 183   0 255
 70 185   0 255
 68 187   0 255
 65 189   0 255
 64 191   0 255
 62 193   0 255
 60 195   0 255
 57 197   0 255
 56 199   0 255
 54 200   0 255
 52 203   0 255
 49 205   0 255
 48 207   0 255
 46 209   0 255
 44 211   0 255
 41 213   0 255
 40 215   0 255
 38 217   0 255
 36 219   0 255
 33 221   0 255
 32 223   0 255
 30 225   0 255
 28 227   0 255
 25 229   0 255
 24 231   0 255
 22 232   0 255
 20 235   0 255
 17 237   0 255
 16 239   0 255
 14 241   0 255
 12 243   0 255
  9 245   0 255
  8 247   0 255
  6 249   0 255
  4 251   0 255
  1 253   0 255
  0 255   0 255
