--- ---
  0   0   0   0
255  96  53 255
255 178 125 255
255 234 198 255
255 254 255 255
204 237 255 255
132 185 255 255
 60 105 255 255
  0   9 255 255
  0   0 207 255
  0   0 136 255
  0   0  63 255
  0   0   0 255
 43   0   0 255
115   0   0 255
188   0   0 255
252   0   0 255
255  78  40 255
255 164 111 255
255 226 184 255
255 253 249 255
217 243 255 255
146 197 255 255
 73 122 255 255
  8  28 255 255
  0   0 220 255
  0   0 150 255
  0   0  76 255
  0   0  10 255
 31   0   0 255
101   0   0 255
174   0   0 255
241   0   0 255
255  60  28 255
255 149  97 255
255 216 171 255
255 251 238 255
229 248 255 255
160 209 255 255
 87 138 255 255
 19  46 255 255
  0   0 232 255
  0   0 164 255
  0   0  90 255
  0   0  22 255
 19   0   0 255
 87   0   0 255
160   0   0 255
229   0   0 255
255  42  16 255
255 134  83 255
255 206 157 255
255 247 226 255
241 252 255 255
174 219 255 255
101 153 255 255
 31  65 255 255
  0   0 244 255
  0   0 178 255
  0   0 104 255
  0   0  34 255
  8   0   0 255
 73   0   0 255
146   0   0 255
217   0   0 255
255  23   5 255
255 117  70 255
255 194 143 255
255 242 214 255
252 254 255 255
188 228 255 255
115 168 255 255
 43  83 255 255
  0   0 255 255
  0   0 191 255
  0   0 118 255
  0   0  47 255
  0   0   0 255
 60   0   0 255
132   0   0 255
204   0   0 255
255   4   0 255
255 100  56 255
255 181 129 255
255 236 201 255
255 255 255 255
201 236 255 255
129 181 255 255
 56 100 255 255
  0   4 255 255
  0   0 204 255
  0   0 132 255
  0   0  60 255
  0   0   0 255
 47   0   0 255
118   0   0 255
191   0   0 255
255   0   0 255
255  83  43 255
255 168 115 255
255 228 188 255
255 254 252 255
214 242 255 255
143 194 255 255
 70 117 255 255
  5  23 255 255
  0   0 217 255
  0   0 146 255
  0   0  73 255
  0   0   8 255
 34   0   0 255
104   0   0 255
178   0   0 255
244   0   0 255
255  65  31 255
255 153 101 255
255 219 174 255
255 252 241 255
226 247 255 255
157 206 255 255
 83 134 255 255
 16  42 255 255
  0   0 229 255
  0   0 160 255
  0   0  87 255
  0   0  19 255
 22   0   0 255
 90   0   0 255
164   0   0 255
232   0   0 255
255  46  19 255
255 138  87 255
255 209 160 255
255 248 229 255
238 251 255 255
171 216 255 255
 97 149 255 255
 28  60 255 255
  0   0 241 255
  0   0 174 255
  0   0 101 255
  0   0  31 255
 10   0   0 255
 76   0   0 255
150   0   0 255
220   0   0 255
255  28   8 255
255 122  73 255
255 197 146 255
255 243 217 255
249 253 255 255
184 226 255 255
111 164 255 255
 40  78 255 255
  0   0 252 255
  0   0 188 255
  0   0 115 255
  0   0  43 255
  0   0   0 255
 63   0   0 255
136   0   0 255
207   0   0 255
255   9   0 255
255 105  60 255
255 185 132 255
255 237 204 255
255 254 255 255
198 234 255 255
125 178 255 255
 53  96 255 255
  0   0 255 255
  0   0 201 255
  0   0 129 255
  0   0  56 255
  0   0   0 255
 50   0   0 255
122   0   0 255
194   0   0 255
255   0   0 255
255  87  47 255
255 171 118 255
255 230 191 255
255 254 255 255
211 241 255 255
139 191 255 255
 66 113 255 255
  2  18 255 255
  0   0 214 255
  0   0 143 255
  0   0  70 255
  0   0   5 255
 37   0   0 255
108   0   0 255
181   0   0 255
246   0   0 255
255  69  34 255
255 157 104 255
255 221 178 255
255 252 244 255
223 246 255 255
153 203 255 255
 80 130 255 255
 13  37 255 255
  0   0 226 255
  0   0 157 255
  0   0  83 255
  0   0  16 255
 25   0   0 255
 94   0   0 255
167   0   0 255
235   0   0 255
255  51  22 255
255 142  90 255
255 211 164 255
255 249 232 255
235 250 255 255
167 214 255 255
 94 146 255 255
 25  56 255 255
  0   0 238 255
  0   0 171 255
  0   0  97 255
  0   0  28 255
 13   0   0 255
 80   0   0 255
153   0   0 255
223   0   0 255
255  32  10 255
255 126  76 255
255 200 150 255
255 245 220 255
246 253 255 255
181 223 255 255
108 161 255 255
 37  74 255 255
  0   0 249 255
  0   0 184 255
  0   0 111 255
  0   0  40 255
  2   0   0 255
 66   0   0 255
139   0   0 255
211   0   0 255
255  14   0 255
255 109  63 255
255 188 136 255
255 239 207 255
255 254 255 255
194 232 255 255
122 175 255 255
 50  92 255 255
  0   0 255 255
  0   0 198 255
  0   0 125 255
  0   0  53 255
  0   0   0 255
