--- ---
  0   0   0   0
105   0  31 255
108   1  31 255
111   2  32 255
114   3  32 255
117   4  33 255
120   5  33 255
123   6  34 255
126   7  34 255
129   8  35 255
132   9  35 255
135  10  36 255
138  11  36 255
141  12  37 255
144  13  37 255
147  14  38 255
150  15  38 255
153  16  39 255
155  16  39 255
158  17  39 255
161  18  40 255
164  19  40 255
167  20  41 255
170  21  41 255
173  22  42 255
176  23  42 255
178  25  43 255
180  28  45 255
181  31  46 255
182  33  47 255
184  36  49 255
185  39  50 255
187  42  51 255
188  45  53 255
190  48  54 255
191  50  55 255
192  53  57 255
194  56  58 255
195  59  59 255
197  62  61 255
198  64  62 255
199  67  63 255
201  70  65 255
202  73  66 255
204  76  67 255
205  79  69 255
206  81  70 255
208  84  71 255
209  87  73 255
211  90  74 255
212  93  75 255
214  96  77 255
215  98  79 255
216 101  81 255
217 104  83 255
218 106  85 255
219 109  87 255
221 112  89 255
222 114  91 255
223 117  93 255
224 120  95 255
225 123  97 255
226 125  99 255
228 128 101 255
229 131 104 255
230 133 106 255
231 136 108 255
232 139 110 255
234 142 112 255
235 144 114 255
236 147 116 255
237 150 118 255
238 152 120 255
239 155 122 255
241 158 124 255
242 160 126 255
243 163 128 255
244 166 131 255
244 168 134 255
244 170 136 255
245 172 139 255
245 174 142 255
245 176 144 255
246 178 147 255
246 180 150 255
247 183 153 255
247 185 155 255
247 187 158 255
248 189 161 255
248 191 163 255
248 193 166 255
249 195 169 255
249 197 171 255
249 199 174 255
250 202 177 255
250 204 180 255
250 206 182 255
251 208 185 255
251 210 188 255
251 212 190 255
252 214 193 255
252 216 196 255
253 219 199 255
252 220 200 255
252 221 202 255
252 222 204 255
252 223 206 255
251 224 208 255
251 225 210 255
251 226 212 255
251 227 214 255
250 228 215 255
250 229 217 255
250 231 219 255
250 232 221 255
249 233 223 255
249 234 225 255
249 235 227 255
249 236 229 255
249 237 231 255
248 238 232 255
248 239 234 255
248 240 236 255
248 242 238 255
247 243 240 255
247 244 242 255
247 245 244 255
247 246 246 255
246 246 246 255
244 245 246 255
243 245 246 255
241 244 246 255
240 243 245 255
238 243 245 255
237 242 245 255
235 241 244 255
234 241 244 255
232 240 244 255
231 239 244 255
229 238 243 255
228 238 243 255
226 237 243 255
225 236 243 255
223 236 242 255
222 235 242 255
220 234 242 255
219 233 241 255
217 233 241 255
216 232 241 255
214 231 241 255
213 231 240 255
211 230 240 255
210 229 240 255
209 229 240 255
206 227 239 255
204 226 238 255
201 225 237 255
199 223 237 255
196 222 236 255
194 221 235 255
191 220 235 255
189 218 234 255
186 217 233 255
184 216 232 255
181 215 232 255
179 213 231 255
176 212 230 255
174 211 230 255
171 210 229 255
169 208 228 255
167 207 228 255
164 206 227 255
162 205 226 255
159 203 225 255
157 202 225 255
154 201 224 255
152 200 223 255
149 198 223 255
147 197 222 255
144 196 221 255
141 194 220 255
138 192 219 255
135 190 218 255
132 188 217 255
128 186 216 255
125 184 215 255
122 182 214 255
119 180 213 255
116 178 211 255
113 176 210 255
110 174 209 255
107 172 208 255
104 170 207 255
101 168 206 255
 97 166 205 255
 94 164 204 255
 91 162 203 255
 88 160 202 255
 85 158 201 255
 82 156 200 255
 79 154 199 255
 76 152 198 255
 73 150 197 255
 70 148 196 255
 67 147 195 255
 65 145 194 255
 64 143 193 255
 63 141 192 255
 61 139 191 255
 60 138 190 255
 59 136 189 255
 57 134 188 255
 56 132 187 255
 55 131 186 255
 53 129 185 255
 52 127 185 255
 51 125 184 255
 49 124 183 255
 48 122 182 255
 47 120 181 255
 45 118 180 255
 44 117 179 255
 43 115 178 255
 41 113 177 255
 40 111 176 255
 39 109 176 255
 37 108 175 255
 36 106 174 255
 35 104 173 255
 33 102 172 255
 32 100 170 255
 31  98 167 255
 30  96 164 255
 29  94 161 255
 28  92 158 255
 26  90 155 255
 25  88 152 255
 24  86 149 255
 23  84 147 255
 22  81 144 255
 21  79 141 255
 20  77 138 255
 19  75 135 255
 18  73 132 255
 17  71 129 255
 15  69 126 255
 14  67 123 255
 13  64 120 255
 12  62 117 255
 11  60 114 255
 10  58 111 255
  9  56 108 255
  8  54 105 255
  7  52 102 255
  6  50  99 255
  5  48  97 255
