--- ---
  0   0   0   0
255   0   0 255
255  33   0 255
255  81   0 255
255 130   0 255
255 176   0 255
255 215   0 255
255 246   0 255
226 255   0 255
178 255   0 255
129 255   0 255
 83 254   0 255
 42 226   0 255
 10 188  57 255
  0 144 125 255
  0  96 185 255
  0  47 232 255
  0   0 255 255
 25   0 255 255
 61   0 255 255
105   0 254 255
153   0 215 255
202   0 162 255
249   0  99 255
255   0  28 255
255   0   0 255
255  14   0 255
255  61   0 255
255 111   0 255
255 158   0 255
255 200   0 255
255 235   0 255
245 255   0 255
197 255   0 255
148 255   0 255
101 255   0 255
 58 238   0 255
 22 204  28 255
  0 163  98 255
  0 116 162 255
  0  67 215 255
  0  19 253 255
 13   0 255 255
 46   0 255 255
 87   0 255 255
133   0 232 255
182   0 185 255
231   0 125 255
255   0  57 255
255   0   0 255
255   0   0 255
255  42   0 255
255  91   0 255
255 139   0 255
255 184   0 255
255 222   0 255
255 251   0 255
217 255   0 255
168 255   0 255
119 255   0 255
 74 249   0 255
 35 219   0 255
  5 180  71 255
  0 135 137 255
  0  86 195 255
  0  38 240 255
  3   0 255 255
 32   0 255 255
 70   0 255 255
114   0 247 255
163   0 206 255
212   0 150 255
255   0  85 255
255   0  14 255
255   0   0 255
255  23   0 255
255  71   0 255
255 120   0 255
255 167   0 255
255 208   0 255
255 241   0 255
236 255   0 255
188 255   0 255
139 255   0 255
 92 255   0 255
 50 232   0 255
 16 197  42 255
  0 154 111 255
  0 106 173 255
  0  57 224 255
  0  10 255 255
 19   0 255 255
 53   0 255 255
 96   0 255 255
143   0 224 255
192   0 174 255
240   0 112 255
255   0  43 255
255   0   0 255
255   4   0 255
255  51   0 255
255 100   0 255
255 148   0 255
255 192   0 255
255 229   0 255
254 255   0 255
207 255   0 255
158 255   0 255
110 255   0 255
 66 244   0 255
 29 212  13 255
  1 172  84 255
  0 126 150 255
  0  77 205 255
  0  28 247 255
  7   0 255 255
 38   0 255 255
 78   0 255 255
124   0 240 255
172   0 196 255
221   0 138 255
255   0  72 255
255   0   0 255
255   0   0 255
255  32   0 255
255  81   0 255
255 129   0 255
255 175   0 255
255 215   0 255
255 246   0 255
227 255   0 255
178 255   0 255
129 255   0 255
 83 254   0 255
 43 226   0 255
 11 189  56 255
  0 145 124 255
  0  96 184 255
  0  47 232 255
  0   1 255 255
 25   0 255 255
 61   0 255 255
105   0 254 255
153   0 215 255
202   0 163 255
249   0  99 255
255   0  29 255
255   0   0 255
255  13   0 255
255  61   0 255
255 110   0 255
255 157   0 255
255 200   0 255
255 235   0 255
245 255   0 255
198 255   0 255
149 255   0 255
101 255   0 255
 58 238   0 255
 22 205  27 255
  0 163  98 255
  0 116 161 255
  0  67 214 255
  0  19 253 255
 13   0 255 255
 45   0 255 255
 86   0 255 255
133   0 233 255
182   0 185 255
230   0 126 255
255   0  58 255
255   0   0 255
255   0   0 255
255  41   0 255
255  90   0 255
255 139   0 255
255 184   0 255
255 222   0 255
255 251   0 255
217 255   0 255
169 255   0 255
120 255   0 255
 75 249   0 255
 36 219   0 255
  5 181  70 255
  0 135 137 255
  0  87 195 255
  0  38 239 255
  2   0 255 255
 31   0 255 255
 69   0 255 255
114   0 248 255
162   0 206 255
211   0 151 255
255   0  86 255
255   0  15 255
255   0   0 255
255  22   0 255
255  71   0 255
255 120   0 255
255 166   0 255
255 207   0 255
255 240   0 255
236 255   0 255
188 255   0 255
139 255   0 255
 92 255   0 255
 50 233   0 255
 16 197  42 255
  0 154 111 255
  0 107 173 255
  0  57 223 255
  0  10 255 255
 18   0 255 255
 53   0 255 255
 95   0 255 255
143   0 225 255
192   0 175 255
239   0 113 255
255   0  44 255
255   0   0 255
255   4   0 255
255  51   0 255
255 100   0 255
255 148   0 255
255 192   0 255
255 228   0 255
254 255   0 255
208 255   0 255
159 255   0 255
111 255   0 255
 66 244   0 255
 29 212  13 255
  1 172  84 255
  0 126 149 255
  0  77 204 255
  0  29 246 255
  7   0 255 255
 38   0 255 255
 77   0 255 255
123   0 241 255
172   0 196 255
221   0 139 255
255   0  72 255
255   0   1 255
255   0   0 255
255  32   0 255
255  80   0 255
255 129   0 255
255 175   0 255
255 215   0 255
255 246   0 255
227 255   0 255
179 255   0 255
130 255   0 255
 84 254   0 255
